filename,folder,duration,rat,n_channels,sleep,maze,habituation,treatment,light,date_time
21032018_LSR7_+ maze_hab2_4.set,d:/beths/LSR7/+ maze/21032018_hab2/S4,64.0,LSR7,32,0,tmaze,1,lesion,11.0,2018-03-21 13:33:01
22032018_LSR7_+ maze_t1_1.set,d:/beths/LSR7/+ maze/22032018_t1/S1,58.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-22 13:35:00
22032018_LSR7_+ maze_t1_2.set,d:/beths/LSR7/+ maze/22032018_t1/S2,65.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-22 13:39:02
22032018_LSR7_+ maze_t1_3.set,d:/beths/LSR7/+ maze/22032018_t1/S3,67.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-22 13:41:04
22032018_LSR7_+ maze_t1_4.set,d:/beths/LSR7/+ maze/22032018_t1/S4,54.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-22 13:43:05
22032018_LSR7_+ maze_t1_5.set,d:/beths/LSR7/+ maze/22032018_t1/S5,74.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-22 13:45:05
22032018_LSR7_+ maze_t1_6.set,d:/beths/LSR7/+ maze/22032018_t1/S6,73.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-22 13:48:02
22032018_LSR7_+ maze_t1_7.set,d:/beths/LSR7/+ maze/22032018_t1/S7,64.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-22 13:12:03
22032018_LSR7_+ maze_t1_8.set,d:/beths/LSR7/+ maze/22032018_t1/S8,76.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-22 13:14:05
23032018_LSR7_+ maze_t2_1.set,d:/beths/LSR7/+ maze/23032018_t2/S1,63.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-23 13:17:01
23032018_LSR7_+ maze_t2_2.set,d:/beths/LSR7/+ maze/23032018_t2/S2,61.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-23 13:19:02
23032018_LSR7_+ maze_t2_3.set,d:/beths/LSR7/+ maze/23032018_t2/S3,57.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-23 13:21:02
23032018_LSR7_+ maze_t2_4.set,d:/beths/LSR7/+ maze/23032018_t2/S4,60.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-23 13:23:02
23032018_LSR7_+ maze_t2_5.set,d:/beths/LSR7/+ maze/23032018_t2/S5,67.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-23 13:25:02
23032018_LSR7_+ maze_t2_6.set,d:/beths/LSR7/+ maze/23032018_t2/S6,83.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-23 13:27:03
23032018_LSR7_+ maze_t2_7.set,d:/beths/LSR7/+ maze/23032018_t2/S7,58.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-23 15:32:04
23032018_LSR7_+ maze_t2_8.set,d:/beths/LSR7/+ maze/23032018_t2/S8,60.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-23 15:36:02
27032018_LSR7_+ maze_t3_1.set,d:/beths/LSR7/+ maze/27032018_t3/S1,65.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-27 15:38:04
27032018_LSR7_+ maze_t3_2.set,d:/beths/LSR7/+ maze/27032018_t3/S2,70.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-27 15:40:04
27032018_LSR7_+ maze_t3_3.set,d:/beths/LSR7/+ maze/27032018_t3/S3,109.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-27 15:44:02
27032018_LSR7_+ maze_t3_4.set,d:/beths/LSR7/+ maze/27032018_t3/S4,79.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-27 15:47:05
27032018_LSR7_+ maze_t3_5.set,d:/beths/LSR7/+ maze/27032018_t3/S5,69.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-27 15:50:02
27032018_LSR7_+ maze_t3_6.set,d:/beths/LSR7/+ maze/27032018_t3/S6,58.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-27 15:53:03
27032018_LSR7_+ maze_t3_7.set,d:/beths/LSR7/+ maze/27032018_t3/S7,82.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-27 13:02:00
27032018_LSR7_+ maze_t3_8.set,d:/beths/LSR7/+ maze/27032018_t3/S8,84.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-27 13:04:03
28032018_LSR7_+ maze_t4_1.set,d:/beths/LSR7/+ maze/28032018_t4/S1,90.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-28 13:07:03
28032018_LSR7_+ maze_t4_2.set,d:/beths/LSR7/+ maze/28032018_t4/S2,74.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-28 13:11:00
28032018_LSR7_+ maze_t4_3.set,d:/beths/LSR7/+ maze/28032018_t4/S3,69.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-28 13:13:03
28032018_LSR7_+ maze_t4_4.set,d:/beths/LSR7/+ maze/28032018_t4/S4,87.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-28 13:15:03
28032018_LSR7_+ maze_t4_5.set,d:/beths/LSR7/+ maze/28032018_t4/S5,74.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-28 13:17:05
28032018_LSR7_+ maze_t4_6.set,d:/beths/LSR7/+ maze/28032018_t4/S6,75.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-28 13:20:02
28032018_LSR7_+ maze_t4_7.set,d:/beths/LSR7/+ maze/28032018_t4/S7,49.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-28 16:13:00
28032018_LSR7_+ maze_t4_8.set,d:/beths/LSR7/+ maze/28032018_t4/S8,54.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-28 16:15:02
29032018_LSR7_+ maze_t5_1.set,d:/beths/LSR7/+ maze/29032018_t5/S1,64.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-29 16:20:03
29032018_LSR7_+ maze_t5_2.set,d:/beths/LSR7/+ maze/29032018_t5/S2,53.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-29 16:22:03
29032018_LSR7_+ maze_t5_3.set,d:/beths/LSR7/+ maze/29032018_t5/S3,60.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-29 16:24:01
29032018_LSR7_+ maze_t5_4.set,d:/beths/LSR7/+ maze/29032018_t5/S4,60.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-29 16:27:04
29032018_LSR7_+ maze_t5_5.set,d:/beths/LSR7/+ maze/29032018_t5/S5,56.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-29 16:29:05
29032018_LSR7_+ maze_t5_6.set,d:/beths/LSR7/+ maze/29032018_t5/S6,74.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-29 16:34:02
29032018_LSR7_+ maze_t5_7.set,d:/beths/LSR7/+ maze/29032018_t5/S7,301.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-29 14:45:05
29032018_LSR7_+ maze_t5_8.set,d:/beths/LSR7/+ maze/29032018_t5/S8,301.0,LSR7,32,0,tmaze,0,lesion,11.0,2018-03-29 14:53:00
13042018_LSR7_movespatcues_1_1.set,d:/beths/LSR7/move spat cues/S1,301.0,LSR7,32,0,spatial_cues,0,lesion,11.0,2018-04-13 15:01:05
13042018_LSR7_movespatcues_1_2.set,d:/beths/LSR7/move spat cues/S2,301.0,LSR7,32,0,spatial_cues,0,lesion,11.0,2018-04-13 15:11:04
13042018_LSR7_movespatcues_1_3_90deg.set,d:/beths/LSR7/move spat cues/S3,301.0,LSR7,32,0,spatial_cues,0,lesion,11.0,2018-04-13 15:20:02
13042018_LSR7_movespatcues_1_4.set,d:/beths/LSR7/move spat cues/S4,900.0,LSR7,32,0,spatial_cues,0,lesion,11.0,2018-04-13 14:06:04
13042018_LSR7_movespatcues_1_5.set,d:/beths/LSR7/move spat cues/S5,900.0,LSR7,32,0,spatial_cues,0,lesion,11.0,2018-04-13 14:05:02
12032018_LSR7_screening_smallsq_4.set,d:/beths/LSR7/screening_small sq/12032018,900.0,LSR7,32,0,small_sq,0,lesion,11.0,2018-03-12 12:27:04
13032018_LSR7_screening_smallsq_5.set,d:/beths/LSR7/screening_small sq/13032018,120.0,LSR7,32,0,small_sq,0,lesion,11.0,2018-03-13 15:19:04
14032018_LSR7_screening_smallsq_6.set,d:/beths/LSR7/screening_small sq/14032018,901.0,LSR7,32,0,small_sq,0,lesion,11.0,2018-03-14 12:49:04
15032018_LSR7_screening_smallsq_7.set,d:/beths/LSR7/screening_small sq/15032018,300.0,LSR7,32,0,small_sq,0,lesion,11.0,2018-03-15 14:39:01
20032018_LSR7_screening_smallsq_8.set,d:/beths/LSR7/screening_small sq/20032018,600.0,LSR7,32,0,small_sq,0,lesion,11.0,2018-03-20 14:34:00
22022018_LSR7_screening_smallsq_1.set,d:/beths/LSR7/screening_small sq/22022018,900.0,LSR7,32,0,small_sq,0,lesion,11.0,2018-02-22 11:42:04
23022018_LSR7_screening_smallsq_2.set,d:/beths/LSR7/screening_small sq/23022018,120.0,LSR7,32,0,small_sq,0,lesion,11.0,2018-02-23 16:43:01
27022018_LSR7_screening_smallsq_3.set,d:/beths/LSR7/screening_small sq/27022018,120.0,LSR7,32,0,small_sq,0,lesion,11.0,2018-02-27 17:05:01
09042018_LSR7_sleep_awake_1.set,d:/beths/LSR7/sleep/09042018/S1_awake,120.0,LSR7,32,1,sleep,0,lesion,11.0,2018-04-09 17:26:02
09042018_LSR7_sleep_partial_2.set,d:/beths/LSR7/sleep/09042018/S2_resting,120.0,LSR7,32,1,sleep,0,lesion,11.0,2018-04-09 17:47:03
09042018_LSR7_sleep_sleep_3.set,d:/beths/LSR7/sleep/09042018/S3_sleep,120.0,LSR7,32,1,sleep,0,lesion,11.0,2018-04-09 17:59:02
09042018_LSR7_sleep_parital_4.set,d:/beths/LSR7/sleep/09042018/S4_partial,301.0,LSR7,32,1,sleep,0,lesion,11.0,2018-04-09 18:50:03
22032018_LSR7_smallsqbigsq_small_1.set,d:/beths/LSR7/small sq_big sq/22032018/S1_small,301.0,LSR7,32,0,small_sq,0,lesion,11.0,2018-03-22 18:57:04
16042018_LSR7_WBtask_1_1.set,d:/beths/LSR7/WB task/16042018_day 1/S1,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-16 19:04:04
16042018_LSR7_WBtask_1_2.set,d:/beths/LSR7/WB task/16042018_day 1/S2,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-16 19:12:00
16042018_LSR7_WBtask_1_3.set,d:/beths/LSR7/WB task/16042018_day 1/S3,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-16 19:19:00
16042018_LSR7_WBtask_1_4.set,d:/beths/LSR7/WB task/16042018_day 1/S4,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-16 19:27:02
16042018_LSR7_WBtask_1_5.set,d:/beths/LSR7/WB task/16042018_day 1/S5,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-16 18:11:05
16042018_LSR7_WBtask_1_6.set,d:/beths/LSR7/WB task/16042018_day 1/S6,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-16 18:18:04
17042018_LSR7_WBtask_2_1.set,d:/beths/LSR7/WB task/17042018_day2/S1,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-17 18:25:02
17042018_LSR7_WBtask_2_2.set,d:/beths/LSR7/WB task/17042018_day2/S2,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-17 18:33:00
17042018_LSR7_WBtask_2_3.set,d:/beths/LSR7/WB task/17042018_day2/S3,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-17 18:40:00
17042018_LSR7_WBtask_2_4.set,d:/beths/LSR7/WB task/17042018_day2/S4,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-17 18:47:04
17042018_LSR7_WBtask_2_5.set,d:/beths/LSR7/WB task/17042018_day2/S5,301.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-17 14:19:02
17042018_LSR7_WBtask_2_6.set,d:/beths/LSR7/WB task/17042018_day2/S6,300.0,LSR7,32,0,wb_task,0,lesion,11.0,2018-04-17 14:26:03
01092017_LSubRet1_+maze_habituation_2_1.set,d:/beths/LSubRet1/recording/+maze/01092017_habituation/S1,300.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-09-01 14:34:00
01092017_LSubRet1_+maze_habituation_2_2.set,d:/beths/LSubRet1/recording/+maze/01092017_habituation/S2,301.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-09-01 14:40:04
01092017_LSubRet1_+maze_habituation_2_3.set,d:/beths/LSubRet1/recording/+maze/01092017_habituation/S3,80.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-09-01 13:06:00
01092017_LSubRet1_+maze_habituation_2_4.set,d:/beths/LSubRet1/recording/+maze/01092017_habituation/S4,58.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-09-01 13:09:03
04092017_LSubRet1_+maze_trial_1_1.set,d:/beths/LSubRet1/recording/+maze/04092017_first trial/S1,82.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-04 13:11:05
04092017_LSubRet1_+maze_trial_1_2.set,d:/beths/LSubRet1/recording/+maze/04092017_first trial/S2,58.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-04 13:15:00
04092017_LSubRet1_+maze_trial_1_3.set,d:/beths/LSubRet1/recording/+maze/04092017_first trial/S3,77.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-04 13:18:00
04092017_LSubRet1_+maze_trial_1_4.set,d:/beths/LSubRet1/recording/+maze/04092017_first trial/S4,73.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-04 13:21:01
04092017_LSubRet1_+maze_trial_1_5.set,d:/beths/LSubRet1/recording/+maze/04092017_first trial/S5,53.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-04 13:24:02
04092017_LSubRet1_+maze_trial_1_6.set,d:/beths/LSubRet1/recording/+maze/04092017_first trial/S6,60.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-04 13:27:01
04092017_LSubRet1_+maze_trial_1_7.set,d:/beths/LSubRet1/recording/+maze/04092017_first trial/S7,76.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-04 10:10:01
04092017_LSubRet1_+maze_trial_1_8.set,d:/beths/LSubRet1/recording/+maze/04092017_first trial/S8,70.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-04 10:15:00
05092017_LSubRet1_+maze_trial_2_1.set,d:/beths/LSubRet1/recording/+maze/05092017_2nd trial/S1,74.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-05 10:18:00
05092017_LSubRet1_+maze_trial_2_2.set,d:/beths/LSubRet1/recording/+maze/05092017_2nd trial/S2,73.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-05 10:22:04
05092017_LSubRet1_+maze_trial_2_3.set,d:/beths/LSubRet1/recording/+maze/05092017_2nd trial/S3,76.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-05 10:25:02
05092017_LSubRet1_+maze_trial_2_4.set,d:/beths/LSubRet1/recording/+maze/05092017_2nd trial/S4,58.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-05 10:28:03
05092017_LSubRet1_+maze_trial_2_5.set,d:/beths/LSubRet1/recording/+maze/05092017_2nd trial/S5,63.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-05 10:30:04
05092017_LSubRet1_+maze_trial_2_6.set,d:/beths/LSubRet1/recording/+maze/05092017_2nd trial/S6,74.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-05 10:33:00
05092017_LSubRet1_+maze_trial_2_7.set,d:/beths/LSubRet1/recording/+maze/05092017_2nd trial/S7,86.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-05 15:40:02
05092017_LSubRet1_+maze_trial_2_8.set,d:/beths/LSubRet1/recording/+maze/05092017_2nd trial/S8,66.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-05 15:45:05
06092017_LSubRet1_+maze_trial_3_1.set,d:/beths/LSubRet1/recording/+maze/06092017_3rd/S1,77.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-06 15:48:04
06092017_LSubRet1_+maze_trial_3_2.set,d:/beths/LSubRet1/recording/+maze/06092017_3rd/S2,79.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-06 15:52:01
06092017_LSubRet1_+maze_trial_3_3.set,d:/beths/LSubRet1/recording/+maze/06092017_3rd/S3,106.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-06 15:55:03
06092017_LSubRet1_+maze_trial_3_4.set,d:/beths/LSubRet1/recording/+maze/06092017_3rd/S4,112.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-06 16:00:00
06092017_LSubRet1_+maze_trial_3_5.set,d:/beths/LSubRet1/recording/+maze/06092017_3rd/S5,109.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-06 16:03:05
06092017_LSubRet1_+maze_trial_3_6.set,d:/beths/LSubRet1/recording/+maze/06092017_3rd/S6,85.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-06 16:09:02
06092017_LSubRet1_+maze_trial_3_7.set,d:/beths/LSubRet1/recording/+maze/06092017_3rd/S7,66.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-06 11:23:04
06092017_LSubRet1_+maze_trial_3_8.set,d:/beths/LSubRet1/recording/+maze/06092017_3rd/S8,92.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-06 11:26:04
07092017_LSubRet1_+maze_trial_4_1.set,d:/beths/LSubRet1/recording/+maze/07092017_4th/S1,78.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-07 11:30:03
07092017_LSubRet1_+maze_trial_4_2.set,d:/beths/LSubRet1/recording/+maze/07092017_4th/S2,125.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-07 11:33:03
07092017_LSubRet1_+maze_trial_4_3.set,d:/beths/LSubRet1/recording/+maze/07092017_4th/S3,87.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-07 11:37:04
07092017_LSubRet1_+maze_trial_4_4.set,d:/beths/LSubRet1/recording/+maze/07092017_4th/S4,59.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-07 11:40:02
07092017_LSubRet1_+maze_trial_4_5.set,d:/beths/LSubRet1/recording/+maze/07092017_4th/S5,98.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-07 11:42:04
07092017_LSubRet1_+maze_trial_4_6.set,d:/beths/LSubRet1/recording/+maze/07092017_4th/S6,66.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-07 10:58:03
07092017_LSubRet1_+maze_trial_4_7.set,d:/beths/LSubRet1/recording/+maze/07092017_4th/S7,86.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-07 11:01:03
11092017_LSubRet1_+maze_trial_5_1.set,d:/beths/LSubRet1/recording/+maze/11092017_5th/S1,88.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-11 11:05:00
11092017_LSubRet1_+maze_trial_5_2.set,d:/beths/LSubRet1/recording/+maze/11092017_5th/S2,71.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-11 11:08:02
11092017_LSubRet1_+maze_trial_5_3.set,d:/beths/LSubRet1/recording/+maze/11092017_5th/S3,80.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-11 11:11:01
11092017_LSubRet1_+maze_trial_5_4.set,d:/beths/LSubRet1/recording/+maze/11092017_5th/S4,80.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-11 11:14:00
11092017_LSubRet1_+maze_trial_5_5.set,d:/beths/LSubRet1/recording/+maze/11092017_5th/S5,146.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-11 11:16:04
11092017_LSubRet1_+maze_trial_5_6.set,d:/beths/LSubRet1/recording/+maze/11092017_5th/S6,162.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-11 11:20:02
11092017_LSubRet1_+maze_trial_5_7.set,d:/beths/LSubRet1/recording/+maze/11092017_5th/S7,58.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-11 12:47:03
11092017_LSubRet1_+maze_trial_5_8.set,d:/beths/LSubRet1/recording/+maze/11092017_5th/S8,67.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-11 12:51:05
12092017_LSubRet1_+maze_trial_6_1.set,d:/beths/LSubRet1/recording/+maze/12092017_6th/S1,55.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-12 12:56:05
12092017_LSubRet1_+maze_trial_6_2.set,d:/beths/LSubRet1/recording/+maze/12092017_6th/S2,99.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-12 12:59:05
12092017_LSubRet1_+maze_trial_6_3.set,d:/beths/LSubRet1/recording/+maze/12092017_6th/S3,61.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-12 13:02:04
12092017_LSubRet1_+maze_trial_6_4.set,d:/beths/LSubRet1/recording/+maze/12092017_6th/S4,94.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-12 13:04:05
12092017_LSubRet1_+maze_trial_6_5.set,d:/beths/LSubRet1/recording/+maze/12092017_6th/S5,53.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-12 13:09:03
12092017_LSubRet1_+maze_trial_6_6.set,d:/beths/LSubRet1/recording/+maze/12092017_6th/S6,75.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-12 11:09:02
12092017_LSubRet1_+maze_trial_6_8.set,d:/beths/LSubRet1/recording/+maze/12092017_6th/S8,98.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-12 11:12:04
13092017_LSubRet1_+maze_trial_7_1.set,d:/beths/LSubRet1/recording/+maze/13092017_7th/S1,139.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-13 11:18:05
13092017_LSubRet1_+maze_trial_7_2.set,d:/beths/LSubRet1/recording/+maze/13092017_7th/S2,109.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-13 11:24:02
13092017_LSubRet1_+maze_trial_7_4.set,d:/beths/LSubRet1/recording/+maze/13092017_7th/S4,105.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-13 11:27:04
13092017_LSubRet1_+maze_trial_7_5.set,d:/beths/LSubRet1/recording/+maze/13092017_7th/S5,93.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-13 11:31:00
13092017_LSubRet1_+maze_trial_7_6.set,d:/beths/LSubRet1/recording/+maze/13092017_7th/S6,225.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-13 11:33:04
13092017_LSubRet1_+maze_trial_7_7.set,d:/beths/LSubRet1/recording/+maze/13092017_7th/S7,74.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-13 11:32:00
13092017_LSubRet1_+maze_trial_7_8.set,d:/beths/LSubRet1/recording/+maze/13092017_7th/S8,66.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-13 11:37:00
14092017_LSubRet1_+maze_trial_8_1.set,d:/beths/LSubRet1/recording/+maze/14092017_8th/S1,67.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:40:00
14092017_LSubRet1_+maze_trial_8_2.set,d:/beths/LSubRet1/recording/+maze/14092017_8th/S2,71.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:43:01
14092017_LSubRet1_+maze_trial_8_3.set,d:/beths/LSubRet1/recording/+maze/14092017_8th/S3,94.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:45:04
14092017_LSubRet1_+maze_trial_8_4.set,d:/beths/LSubRet1/recording/+maze/14092017_8th/S4,76.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:50:01
14092017_LSubRet1_+maze_trial_8_5.set,d:/beths/LSubRet1/recording/+maze/14092017_8th/S5,76.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:53:01
14092017_LSubRet1_+maze_trial_8_6.set,d:/beths/LSubRet1/recording/+maze/14092017_8th/S6,97.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:58:05
14092017_LSubRet1_+maze_trial_8_7.set,d:/beths/LSubRet1/recording/+maze/14092017_8th/S7,68.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 15:29:04
14092017_LSubRet1_+maze_trial_8_8.set,d:/beths/LSubRet1/recording/+maze/14092017_8th/S8,90.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 15:32:03
15092017_LSubRet1_+maze_trial_9_1.set,d:/beths/LSubRet1/recording/+maze/15092017_9th/S1,93.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:35:00
15092017_LSubRet1_+maze_trial_9_2.set,d:/beths/LSubRet1/recording/+maze/15092017_9th/S2,75.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:37:05
15092017_LSubRet1_+maze_trial_9_3.set,d:/beths/LSubRet1/recording/+maze/15092017_9th/S3,80.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:40:01
15092017_LSubRet1_+maze_trial_9_4.set,d:/beths/LSubRet1/recording/+maze/15092017_9th/S4,63.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:42:05
15092017_LSubRet1_+maze_trial_9_5.set,d:/beths/LSubRet1/recording/+maze/15092017_9th/S5,62.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:44:05
15092017_LSubRet1_+maze_trial_9_6.set,d:/beths/LSubRet1/recording/+maze/15092017_9th/S6,146.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:46:05
15092017_LSubRet1_+maze_trial_9_7.set,d:/beths/LSubRet1/recording/+maze/15092017_9th/S7,188.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 11:49:01
15092017_LSubRet1_+maze_trial_9_8.set,d:/beths/LSubRet1/recording/+maze/15092017_9th/S8,207.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 11:56:01
LSubRet1_+maze_habituation_1_1.set,d:/beths/LSubRet1/recording/+maze/31082017_habituation/S1,247.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-08-31 12:03:02
LSubRet1_+maze_habituation_1_2.set,d:/beths/LSubRet1/recording/+maze/31082017_habituation/S2,305.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-08-31 12:08:04
LSubRet1_+maze_habituation_1_3.set,d:/beths/LSubRet1/recording/+maze/31082017_habituation/S3,600.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-08-31 15:45:02
LSubRet1_+maze_habituation_1_4.set,d:/beths/LSubRet1/recording/+maze/31082017_habituation/S4,600.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-08-31 11:44:04
29092017_LSubRet1_+maze down_1_1.set,d:/beths/LSubRet1/recording/+maze rotate/29092017/+ maze regular,600.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-29 09:45:05
18092017_LSubRet1_+mazeup_1_1.set,d:/beths/LSubRet1/recording/+maze_exploring/18092017/S1_+mazeup,600.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-18 13:48:05
